site_code,zone_name,cluster_name,vendor,latitude,longitude,cluster_id,cluster_rank,cluster_type
MAV170,B1,Pessegueiro do Vouga,ERICSSON,40.659331,-8.335177,2,14,normalized time-series kmeans (4g)
MAV168,B1,Pessegueiro do Vouga,ERICSSON,40.739761,-8.437049,1,12,normalized time-series kmeans (4g)
MAV156,B1,Pessegueiro do Vouga,ERICSSON,40.731496,-8.376641,8,13,normalized time-series kmeans (4g)
MAV205,B1,Santa Maria da Feira,ERICSSON,40.945739,-8.573605,12,8,normalized time-series kmeans (4g)
MAV207,B1,Santa Maria da Feira,ERICSSON,40.958855,-8.535593,9,9,normalized time-series kmeans (4g)
MAV034,B1,Santa Maria da Feira,ERICSSON,40.86658,-8.552182,2,14,normalized time-series kmeans (4g)
MAV041,B1,Santa Maria da Feira,ERICSSON,40.892756,-8.573077,14,11,normalized time-series kmeans (4g)
MAV049,B1,Santa Maria da Feira,ERICSSON,40.954824,-8.552074,9,9,normalized time-series kmeans (4g)
MAV051,B1,Santa Maria da Feira,ERICSSON,40.866678,-8.535875,8,13,normalized time-series kmeans (4g)
MAV045,B1,Santa Maria da Feira,ERICSSON,40.932856,-8.548769,6,0,normalized time-series kmeans (4g)
MAV039,B1,Santa Maria da Feira,ERICSSON,40.92401,-8.562092,11,2,normalized time-series kmeans (4g)
MAV044,B1,Santa Maria da Feira,ERICSSON,40.970998,-8.565026,7,4,normalized time-series kmeans (4g)
