site_code,zone_name,cluster_name,vendor,latitude,longitude,cluster_id,cluster_rank,cluster_type
MBR100,B1,Fradelos,ERICSSON,41.478282,-8.435771,12,13,normalized time-series kmeans
MBR107,B1,Fradelos,ERICSSON,41.53227,-8.483322,9,8,normalized time-series kmeans
MBR106,B1,Fradelos,ERICSSON,41.498237,-8.503014,9,8,normalized time-series kmeans
MBR105,B1,Fradelos,ERICSSON,41.564715,-8.543161,1,5,normalized time-series kmeans
MPT047,B1,Gondomar,ERICSSON,41.132424,-8.549307,4,4,normalized time-series kmeans
MPT042,B1,Gondomar,ERICSSON,41.148608,-8.516152,8,6,normalized time-series kmeans
MPT419,B1,Gondomar,ERICSSON,41.1126,-8.512879,11,9,normalized time-series kmeans
MPT049,B1,Gondomar,ERICSSON,41.144423,-8.538059,0,11,normalized time-series kmeans
MPT045,B1,Gondomar,ERICSSON,41.136954,-8.566626,3,3,normalized time-series kmeans
MPT038,B1,Gondomar,ERICSSON,41.153174,-8.530275,12,13,normalized time-series kmeans
MPT044,B1,Gondomar,ERICSSON,41.141204,-8.556553,7,12,normalized time-series kmeans
MPT040,B1,Gondomar,ERICSSON,41.131321,-8.562301,4,4,normalized time-series kmeans
MPT043,B1,Gondomar,ERICSSON,41.137899,-8.488563,11,9,normalized time-series kmeans
MPT041,B1,Gondomar,ERICSSON,41.104819,-8.509543,7,12,normalized time-series kmeans
MPT046,B1,Gondomar,ERICSSON,41.119125,-8.511066,1,5,normalized time-series kmeans
MPT039,B1,Gondomar,ERICSSON,41.140316,-8.528117,14,0,normalized time-series kmeans
MPT048,B1,Gondomar,ERICSSON,41.125985,-8.538379,8,6,normalized time-series kmeans
MPT194,B1,Madalena,ERICSSON,41.0997,-8.628101,14,0,normalized time-series kmeans
MPT176,B1,Madalena,ERICSSON,41.096664,-8.60897,4,4,normalized time-series kmeans
MPT193,B1,Madalena,ERICSSON,41.108207,-8.637363,1,5,normalized time-series kmeans
MPT190,B1,Madalena,ERICSSON,41.114499,-8.606006,14,0,normalized time-series kmeans
MPT178,B1,Madalena,ERICSSON,41.092226,-8.649051,1,5,normalized time-series kmeans
MPT185,B1,Madalena,ERICSSON,41.113067,-8.625167,14,0,normalized time-series kmeans
MPT184,B1,Madalena,ERICSSON,41.09,-8.620119,14,0,normalized time-series kmeans
MPT192,B1,Madalena,ERICSSON,41.117792,-8.610286,13,2,normalized time-series kmeans
MPT191,B1,Madalena,ERICSSON,41.108044,-8.607307,1,5,normalized time-series kmeans
MPT181,B1,Madalena,ERICSSON,41.110554,-8.650883,9,8,normalized time-series kmeans
MPT189,B1,Madalena,ERICSSON,41.118906,-8.622763,4,4,normalized time-series kmeans
MAV124,B1,Mealhada,ERICSSON,40.381181,-8.356556,0,11,normalized time-series kmeans
MAV138,B1,Mealhada,ERICSSON,40.32891,-8.417629,12,13,normalized time-series kmeans
MAV144,B1,Mealhada,ERICSSON,40.39043,-8.448299,9,8,normalized time-series kmeans
MAV143,B1,Mealhada,ERICSSON,40.319304,-8.452115,9,8,normalized time-series kmeans
MAV188,B1,Mealhada,ERICSSON,40.419452,-8.450146,9,8,normalized time-series kmeans
MAV130,B1,Mealhada,ERICSSON,40.437859,-8.442098,1,5,normalized time-series kmeans
MAV141,B1,Mealhada,ERICSSON,40.303144,-8.480016,9,8,normalized time-series kmeans
MAV137,B1,Mealhada,ERICSSON,40.384731,-8.378578,3,3,normalized time-series kmeans
MPT114,B1,Penafiel,ERICSSON,41.206204,-8.335003,3,3,normalized time-series kmeans
MPT117,B1,Penafiel,ERICSSON,41.16702,-8.30747,8,6,normalized time-series kmeans
MPT123,B1,Penafiel,ERICSSON,41.197457,-8.293948,1,5,normalized time-series kmeans
MPT119,B1,Penafiel,ERICSSON,41.187354,-8.267132,1,5,normalized time-series kmeans
MPT118,B1,Penafiel,ERICSSON,41.196273,-8.354769,1,5,normalized time-series kmeans
MPT122,B1,Penafiel,ERICSSON,41.20245,-8.329173,3,3,normalized time-series kmeans
MPT121,B1,Penafiel,ERICSSON,41.205193,-8.28641,10,1,normalized time-series kmeans
MPT116,B1,Penafiel,ERICSSON,41.173966,-8.353974,7,12,normalized time-series kmeans
MPT112,B1,Penafiel,ERICSSON,41.208754,-8.276781,3,3,normalized time-series kmeans
MPT113,B1,Penafiel,ERICSSON,41.192247,-8.315802,9,8,normalized time-series kmeans
MCO012,B1,Alqueidao,ERICSSON,40.023359,-8.820154,4,4,normalized time-series kmeans
MCO011,B1,Alqueidao,ERICSSON,40.090115,-8.841258,9,8,normalized time-series kmeans
MCO128,B1,Alqueidao,ERICSSON,40.040835,-8.761848,7,12,normalized time-series kmeans
MLR002,B1,Alqueidao,ERICSSON,39.987406,-8.795453,1,5,normalized time-series kmeans
MCO014,B1,Alqueidao,ERICSSON,40.056145,-8.803759,4,4,normalized time-series kmeans
MCO017,B1,Alqueidao,ERICSSON,40.11942,-8.85262,3,3,normalized time-series kmeans
MLR001,B1,Alqueidao,ERICSSON,40.006917,-8.76048,8,6,normalized time-series kmeans
MCO015,B1,Alqueidao,ERICSSON,40.103851,-8.743797,4,4,normalized time-series kmeans
MPT093,B1,Carvalhos,ERICSSON,41.075015,-8.546747,9,8,normalized time-series kmeans
MPT094,B1,Carvalhos,ERICSSON,41.068553,-8.523546,1,5,normalized time-series kmeans
MPT110,B1,Carvalhos,ERICSSON,41.050546,-8.545785,0,11,normalized time-series kmeans
MPT111,B1,Carvalhos,ERICSSON,41.063951,-8.56952,10,1,normalized time-series kmeans
DPT066,B1,Carvalhos,ERICSSON,41.087582,-8.529851,6,14,normalized time-series kmeans
MPT095,B1,Carvalhos,ERICSSON,41.05346,-8.575455,9,8,normalized time-series kmeans
MPT099,B1,Carvalhos,ERICSSON,41.084232,-8.582936,10,1,normalized time-series kmeans
MPT098,B1,Carvalhos,ERICSSON,41.04124,-8.521031,0,11,normalized time-series kmeans
MPT458,B1,Carvalhos,ERICSSON,41.045413,-8.566805,14,0,normalized time-series kmeans
MPT100,B1,Carvalhos,ERICSSON,41.089368,-8.533849,3,3,normalized time-series kmeans
MPT092,B1,Carvalhos,ERICSSON,41.076375,-8.582331,13,2,normalized time-series kmeans
MPT097,B1,Carvalhos,ERICSSON,41.056553,-8.516611,9,8,normalized time-series kmeans
MPT065,B1,Ermesinde,ERICSSON,41.250447,-8.5989,9,8,normalized time-series kmeans
MPT053,B1,Ermesinde,ERICSSON,41.240444,-8.54915,4,4,normalized time-series kmeans
MPT070,B1,Ermesinde,ERICSSON,41.209757,-8.575734,3,3,normalized time-series kmeans
MPT054,B1,Ermesinde,ERICSSON,41.210686,-8.554484,10,1,normalized time-series kmeans
MPT068,B1,Ermesinde,ERICSSON,41.21044,-8.56565,1,5,normalized time-series kmeans
MPT061,B1,Ermesinde,ERICSSON,41.253837,-8.567464,10,1,normalized time-series kmeans
MPT069,B1,Ermesinde,ERICSSON,41.228225,-8.581294,10,1,normalized time-series kmeans
MPT059,B1,Ermesinde,ERICSSON,41.230478,-8.54373,4,4,normalized time-series kmeans
MPT055,B1,Ermesinde,ERICSSON,41.216013,-8.57456,0,11,normalized time-series kmeans
MPT052,B1,Ermesinde,ERICSSON,41.228663,-8.568083,4,4,normalized time-series kmeans
MPT051,B1,Ermesinde,ERICSSON,41.217927,-8.549699,10,1,normalized time-series kmeans
MAV065,B1,Estarreja,ERICSSON,40.771427,-8.543473,1,5,normalized time-series kmeans
MAV071,B1,Estarreja,ERICSSON,40.750727,-8.607533,9,8,normalized time-series kmeans
MAV067,B1,Estarreja,ERICSSON,40.809819,-8.568795,11,9,normalized time-series kmeans
MAV062,B1,Estarreja,ERICSSON,40.749879,-8.646167,2,10,normalized time-series kmeans
MAV054,B1,Estarreja,ERICSSON,40.752075,-8.571242,10,1,normalized time-series kmeans
MAV069,B1,Estarreja,ERICSSON,40.803465,-8.547843,3,3,normalized time-series kmeans
MAV072,B1,Estarreja,ERICSSON,40.782395,-8.575432,10,1,normalized time-series kmeans
MAV060,B1,Estarreja,ERICSSON,40.763699,-8.703994,9,8,normalized time-series kmeans
MAV070,B1,Estarreja,ERICSSON,40.718755,-8.707062,7,12,normalized time-series kmeans
MBR164,B1,Famalicao,ERICSSON,41.410089,-8.518118,14,0,normalized time-series kmeans
MBR042,B1,Famalicao,ERICSSON,41.450326,-8.449195,12,13,normalized time-series kmeans
MBR043,B1,Famalicao,ERICSSON,41.402513,-8.448976,8,6,normalized time-series kmeans
MBR036,B1,Famalicao,ERICSSON,41.440046,-8.49794,4,4,normalized time-series kmeans
MBR048,B1,Famalicao,ERICSSON,41.434698,-8.477061,7,12,normalized time-series kmeans
MBR038,B1,Famalicao,ERICSSON,41.396865,-8.538992,4,4,normalized time-series kmeans
MBR037,B1,Famalicao,ERICSSON,41.379746,-8.533277,4,4,normalized time-series kmeans
MBR039,B1,Famalicao,ERICSSON,41.378731,-8.495506,10,1,normalized time-series kmeans
MBR046,B1,Famalicao,ERICSSON,41.404615,-8.526387,14,0,normalized time-series kmeans
MBR171,B1,Guimaraes,ERICSSON,41.472251,-8.26346,9,8,normalized time-series kmeans
MBR019,B1,Guimaraes,ERICSSON,41.443687,-8.297667,4,4,normalized time-series kmeans
MBR012,B1,Guimaraes,ERICSSON,41.446991,-8.268577,10,1,normalized time-series kmeans
MBR023,B1,Guimaraes,ERICSSON,41.445173,-8.262466,1,5,normalized time-series kmeans
MBR021,B1,Guimaraes,ERICSSON,41.454736,-8.299545,14,0,normalized time-series kmeans
MBR014,B1,Guimaraes,ERICSSON,41.458932,-8.269616,0,11,normalized time-series kmeans
MBR017,B1,Guimaraes,ERICSSON,41.42049,-8.306138,4,4,normalized time-series kmeans
MBR018,B1,Guimaraes,ERICSSON,41.448754,-8.294869,8,6,normalized time-series kmeans
DBR002,B1,Guimaraes,ERICSSON,41.445201,-8.301587,6,14,normalized time-series kmeans
MBR016,B1,Guimaraes,ERICSSON,41.470926,-8.281144,3,3,normalized time-series kmeans
MBR020,B1,Guimaraes,ERICSSON,41.448636,-8.284587,8,6,normalized time-series kmeans
MBR013,B1,Guimaraes,ERICSSON,41.436165,-8.296192,0,11,normalized time-series kmeans
MBR015,B1,Guimaraes,ERICSSON,41.452428,-8.320859,0,11,normalized time-series kmeans
MPT136,B1,Rebordosa,ERICSSON,41.245547,-8.525676,11,9,normalized time-series kmeans
MPT145,B1,Rebordosa,ERICSSON,41.213795,-8.462015,9,8,normalized time-series kmeans
MPT133,B1,Rebordosa,ERICSSON,41.279716,-8.496687,12,13,normalized time-series kmeans
MPT138,B1,Rebordosa,ERICSSON,41.272078,-8.462766,0,11,normalized time-series kmeans
MPT143,B1,Rebordosa,ERICSSON,41.27362,-8.53352,9,8,normalized time-series kmeans
MPT135,B1,Rebordosa,ERICSSON,41.230591,-8.399498,1,5,normalized time-series kmeans
MPT141,B1,Rebordosa,ERICSSON,41.232567,-8.393144,4,4,normalized time-series kmeans
MPT142,B1,Rebordosa,ERICSSON,41.263401,-8.487883,4,4,normalized time-series kmeans
MPT453,B1,Rebordosa,ERICSSON,41.236994,-8.514746,7,12,normalized time-series kmeans
MPT147,B1,Rebordosa,ERICSSON,41.217488,-8.4141,9,8,normalized time-series kmeans
MPT502,B1,Rio Tinto,ERICSSON,41.164639,-8.51054,0,11,normalized time-series kmeans
MPT032,B1,Rio Tinto,ERICSSON,41.153545,-8.562856,8,6,normalized time-series kmeans
MPT028,B1,Rio Tinto,ERICSSON,41.163744,-8.566759,4,4,normalized time-series kmeans
MPT030,B1,Rio Tinto,ERICSSON,41.175303,-8.546309,14,0,normalized time-series kmeans
MPT034,B1,Rio Tinto,ERICSSON,41.170332,-8.552493,4,4,normalized time-series kmeans
MPT029,B1,Rio Tinto,ERICSSON,41.167788,-8.535559,0,11,normalized time-series kmeans
MPT033,B1,Rio Tinto,ERICSSON,41.166524,-8.518226,0,11,normalized time-series kmeans
MPT035,B1,Rio Tinto,ERICSSON,41.16237,-8.552618,14,0,normalized time-series kmeans
MPT027,B1,Rio Tinto,ERICSSON,41.156654,-8.549213,11,9,normalized time-series kmeans
MAV013,B1,Aveiro Sul,ERICSSON,40.631233,-8.580553,8,6,normalized time-series kmeans
MAV011,B1,Aveiro Sul,ERICSSON,40.608494,-8.608509,3,3,normalized time-series kmeans
MAV015,B1,Aveiro Sul,ERICSSON,40.589093,-8.637326,4,4,normalized time-series kmeans
MAV012,B1,Aveiro Sul,ERICSSON,40.579192,-8.583702,9,8,normalized time-series kmeans
MAV016,B1,Aveiro Sul,ERICSSON,40.61534,-8.580514,4,4,normalized time-series kmeans
MAV018,B1,Aveiro Sul,ERICSSON,40.594144,-8.615149,9,8,normalized time-series kmeans
MAV014,B1,Aveiro Sul,ERICSSON,40.611701,-8.636045,4,4,normalized time-series kmeans
MAV017,B1,Aveiro Sul,ERICSSON,40.629284,-8.613389,9,8,normalized time-series kmeans
MAV020,B1,Aveiro Sul,ERICSSON,40.59293,-8.561849,8,6,normalized time-series kmeans
MBR061,B1,Braga Este,ERICSSON,41.550043,-8.405399,14,0,normalized time-series kmeans
MBR077,B1,Braga Este,ERICSSON,41.543479,-8.41824,10,1,normalized time-series kmeans
MBR071,B1,Braga Este,ERICSSON,41.529292,-8.421496,3,3,normalized time-series kmeans
MBR060,B1,Braga Este,ERICSSON,41.536035,-8.41549,8,6,normalized time-series kmeans
MBR062,B1,Braga Este,ERICSSON,41.533061,-8.406454,3,3,normalized time-series kmeans
MBR076,B1,Braga Este,ERICSSON,41.560063,-8.404336,14,0,normalized time-series kmeans
MBR161,B1,Braga Este,ERICSSON,41.542094,-8.410534,4,4,normalized time-series kmeans
MCO090,B1,Cantanhede,ERICSSON,40.344296,-8.49596,3,3,normalized time-series kmeans
MAV066,B1,Cantanhede,ERICSSON,40.418423,-8.496055,9,8,normalized time-series kmeans
MCO086,B1,Cantanhede,ERICSSON,40.397422,-8.584235,12,13,normalized time-series kmeans
MCO083,B1,Cantanhede,ERICSSON,40.356497,-8.587442,3,3,normalized time-series kmeans
MCO109,B1,Cantanhede,ERICSSON,40.336834,-8.53649,11,9,normalized time-series kmeans
MCO085,B1,Cantanhede,ERICSSON,40.356164,-8.533155,3,3,normalized time-series kmeans
MCO087,B1,Cantanhede,ERICSSON,40.279226,-8.646656,7,12,normalized time-series kmeans
MCO088,B1,Cantanhede,ERICSSON,40.272213,-8.60448,7,12,normalized time-series kmeans
MAV190,B1,Cantanhede,ERICSSON,40.423386,-8.533151,9,8,normalized time-series kmeans
MCO084,B1,Cantanhede,ERICSSON,40.329503,-8.576741,9,8,normalized time-series kmeans
MCO091,B1,Cantanhede,ERICSSON,40.321696,-8.666091,1,5,normalized time-series kmeans
MCO108,B1,Cantanhede,ERICSSON,40.42915,-8.596515,12,13,normalized time-series kmeans
MPT007,B1,Matosinhos,ERICSSON,41.180874,-8.669159,8,6,normalized time-series kmeans
MPT001,B1,Matosinhos,ERICSSON,41.174077,-8.686777,8,6,normalized time-series kmeans
MPT011,B1,Matosinhos,ERICSSON,41.182824,-8.69358,3,3,normalized time-series kmeans
MPT008,B1,Matosinhos,ERICSSON,41.181985,-8.686465,0,11,normalized time-series kmeans
MPT009,B1,Matosinhos,ERICSSON,41.187825,-8.690611,0,11,normalized time-series kmeans
MPT005,B1,Matosinhos,ERICSSON,41.191894,-8.696447,0,11,normalized time-series kmeans
MPT476,B1,Matosinhos,ERICSSON,41.188796,-8.703675,9,8,normalized time-series kmeans
MPT002,B1,Matosinhos,ERICSSON,41.180366,-8.690372,13,2,normalized time-series kmeans
MPT010,B1,Matosinhos,ERICSSON,41.184758,-8.682362,8,6,normalized time-series kmeans
MPT012,B1,Matosinhos,ERICSSON,41.177728,-8.677675,4,4,normalized time-series kmeans
MPT006,B1,Matosinhos,ERICSSON,41.189203,-8.674483,4,4,normalized time-series kmeans
MPT003,B1,Matosinhos,ERICSSON,41.194418,-8.700836,14,0,normalized time-series kmeans
MBR113,B1,Vila Verde,ERICSSON,41.602629,-8.55295,2,10,normalized time-series kmeans
MBR120,B1,Vila Verde,ERICSSON,41.667607,-8.438265,2,10,normalized time-series kmeans
MBR114,B1,Vila Verde,ERICSSON,41.627117,-8.46792,9,8,normalized time-series kmeans
MBR118,B1,Vila Verde,ERICSSON,41.607648,-8.501095,1,5,normalized time-series kmeans
MBR117,B1,Vila Verde,ERICSSON,41.672124,-8.507973,12,13,normalized time-series kmeans
MBR112,B1,Vila Verde,ERICSSON,41.652111,-8.430137,1,5,normalized time-series kmeans
MBR115,B1,Vila Verde,ERICSSON,41.659596,-8.391625,7,12,normalized time-series kmeans
MBR087,B1,Braga Oeste,ERICSSON,41.527981,-8.448117,3,3,normalized time-series kmeans
MBR088,B1,Braga Oeste,ERICSSON,41.54234,-8.428165,10,1,normalized time-series kmeans
MBR079,B1,Braga Oeste,ERICSSON,41.559828,-8.420084,13,2,normalized time-series kmeans
MBR086,B1,Braga Oeste,ERICSSON,41.55552,-8.435963,11,9,normalized time-series kmeans
MBR089,B1,Braga Oeste,ERICSSON,41.537766,-8.433948,4,4,normalized time-series kmeans
MBR090,B1,Braga Oeste,ERICSSON,41.551144,-8.425342,12,13,normalized time-series kmeans
MBR080,B1,Braga Oeste,ERICSSON,41.549274,-8.433296,1,5,normalized time-series kmeans
MBR096,B1,Braga Oeste,ERICSSON,41.555012,-8.42146,12,13,normalized time-series kmeans
MBR095,B1,Braga Oeste,ERICSSON,41.547918,-8.42326,13,2,normalized time-series kmeans
MPT144,B1,Santo Tirso,ERICSSON,41.337901,-8.493658,10,1,normalized time-series kmeans
MPT151,B1,Santo Tirso,ERICSSON,41.322898,-8.469751,0,11,normalized time-series kmeans
MPT140,B1,Santo Tirso,ERICSSON,41.352322,-8.366391,7,12,normalized time-series kmeans
MPT137,B1,Santo Tirso,ERICSSON,41.33994,-8.474244,3,3,normalized time-series kmeans
MPT149,B1,Santo Tirso,ERICSSON,41.310478,-8.411042,4,4,normalized time-series kmeans
MPT146,B1,Santo Tirso,ERICSSON,41.316892,-8.51167,4,4,normalized time-series kmeans
MPT148,B1,Santo Tirso,ERICSSON,41.34709,-8.481753,12,13,normalized time-series kmeans
MPT487,B1,Santo Tirso,ERICSSON,41.32435,-8.442958,12,13,normalized time-series kmeans
MPT139,B1,Santo Tirso,ERICSSON,41.309574,-8.470056,0,11,normalized time-series kmeans
MPT134,B1,Santo Tirso,ERICSSON,41.346871,-8.417221,4,4,normalized time-series kmeans
MLR037,B1,Agua Formosa,ERICSSON,39.895986,-8.830571,9,8,normalized time-series kmeans
MLR039,B1,Agua Formosa,ERICSSON,39.921868,-8.95156,2,10,normalized time-series kmeans
MLR032,B1,Agua Formosa,ERICSSON,39.927928,-8.883552,12,13,normalized time-series kmeans
MLR038,B1,Agua Formosa,ERICSSON,39.973065,-8.701169,4,4,normalized time-series kmeans
MLR040,B1,Agua Formosa,ERICSSON,39.926457,-8.780927,2,10,normalized time-series kmeans
MLR068,B1,Agua Formosa,ERICSSON,39.89978,-8.879466,3,3,normalized time-series kmeans
MLR041,B1,Agua Formosa,ERICSSON,39.947254,-8.776927,12,13,normalized time-series kmeans
MLR036,B1,Agua Formosa,ERICSSON,39.945136,-8.787513,0,11,normalized time-series kmeans
MLR035,B1,Agua Formosa,ERICSSON,39.906456,-8.802222,9,8,normalized time-series kmeans
MLR034,B1,Agua Formosa,ERICSSON,39.953266,-8.740602,2,10,normalized time-series kmeans
MLR062,B1,Agua Formosa,ERICSSON,39.878244,-8.821419,3,3,normalized time-series kmeans
MLR033,B1,Agua Formosa,ERICSSON,39.890082,-8.781269,2,10,normalized time-series kmeans
MAV026,B1,Aveiro Norte,ERICSSON,40.653762,-8.616536,9,8,normalized time-series kmeans
MAV023,B1,Aveiro Norte,ERICSSON,40.630027,-8.652631,8,6,normalized time-series kmeans
MAV028,B1,Aveiro Norte,ERICSSON,40.636947,-8.65192,13,2,normalized time-series kmeans
MAV022,B1,Aveiro Norte,ERICSSON,40.665921,-8.607712,10,1,normalized time-series kmeans
MAV021,B1,Aveiro Norte,ERICSSON,40.642978,-8.651606,14,0,normalized time-series kmeans
MAV027,B1,Aveiro Norte,ERICSSON,40.648276,-8.630228,14,0,normalized time-series kmeans
MAV025,B1,Aveiro Norte,ERICSSON,40.645531,-8.642756,14,0,normalized time-series kmeans
MAV030,B1,Aveiro Norte,ERICSSON,40.635913,-8.643789,8,6,normalized time-series kmeans
MAV024,B1,Aveiro Norte,ERICSSON,40.673735,-8.598058,4,4,normalized time-series kmeans
MPT347,B1,Campo Alegre,ERICSSON,41.154177,-8.64418,10,1,normalized time-series kmeans
MPT358,B1,Campo Alegre,ERICSSON,41.163545,-8.638682,5,7,normalized time-series kmeans
MPT340,B1,Campo Alegre,ERICSSON,41.149437,-8.649604,9,8,normalized time-series kmeans
MPT357,B1,Campo Alegre,ERICSSON,41.159338,-8.6383,3,3,normalized time-series kmeans
MPT346,B1,Campo Alegre,ERICSSON,41.153501,-8.64994,14,0,normalized time-series kmeans
MPT360,B1,Campo Alegre,ERICSSON,41.16501,-8.648997,3,3,normalized time-series kmeans
MPT350,B1,Campo Alegre,ERICSSON,41.171147,-8.638307,13,2,normalized time-series kmeans
MPT355,B1,Campo Alegre,ERICSSON,41.170654,-8.647715,3,3,normalized time-series kmeans
MPT356,B1,Campo Alegre,ERICSSON,41.148524,-8.657581,14,0,normalized time-series kmeans
MPT359,B1,Campo Alegre,ERICSSON,41.161366,-8.656525,3,3,normalized time-series kmeans
MPT345,B1,Campo Alegre,ERICSSON,41.158861,-8.650055,14,0,normalized time-series kmeans
MCO053,B1,Coimbra Este,ERICSSON,40.205451,-8.403882,13,2,normalized time-series kmeans
MCO051,B1,Coimbra Este,ERICSSON,40.211016,-8.410402,5,7,normalized time-series kmeans
MCO057,B1,Coimbra Este,ERICSSON,40.223591,-8.435363,10,1,normalized time-series kmeans
MCO059,B1,Coimbra Este,ERICSSON,40.213803,-8.414691,13,2,normalized time-series kmeans
MCO052,B1,Coimbra Este,ERICSSON,40.196641,-8.402502,14,0,normalized time-series kmeans
MCO055,B1,Coimbra Este,ERICSSON,40.210189,-8.390009,12,13,normalized time-series kmeans
MCO056,B1,Coimbra Este,ERICSSON,40.217347,-8.420595,3,3,normalized time-series kmeans
MPT302,B1,Porto Centro,ERICSSON,41.150397,-8.591109,14,0,normalized time-series kmeans
MPT306,B1,Porto Centro,ERICSSON,41.161746,-8.603673,14,0,normalized time-series kmeans
MPT312,B1,Porto Centro,ERICSSON,41.153385,-8.605714,14,0,normalized time-series kmeans
MPT317,B1,Porto Centro,ERICSSON,41.154808,-8.613786,12,13,normalized time-series kmeans
MPT311,B1,Porto Centro,ERICSSON,41.153971,-8.611371,10,1,normalized time-series kmeans
MPT313,B1,Porto Centro,ERICSSON,41.153021,-8.599471,14,0,normalized time-series kmeans
MPT315,B1,Porto Centro,ERICSSON,41.151687,-8.615159,10,1,normalized time-series kmeans
MPT300,B1,Porto Centro,ERICSSON,41.157038,-8.601937,8,6,normalized time-series kmeans
MPT305,B1,Porto Centro,ERICSSON,41.160454,-8.610403,14,0,normalized time-series kmeans
MPT314,B1,Porto Centro,ERICSSON,41.157298,-8.609564,10,1,normalized time-series kmeans
MLR025,B1,Caranguejeira,ERICSSON,39.787558,-8.749144,7,12,normalized time-series kmeans
MLR024,B1,Caranguejeira,ERICSSON,39.832481,-8.721365,9,8,normalized time-series kmeans
MLR026,B1,Caranguejeira,ERICSSON,39.76172,-8.746401,12,13,normalized time-series kmeans
MLR065,B1,Caranguejeira,ERICSSON,39.801231,-8.753145,3,3,normalized time-series kmeans
MLR027,B1,Caranguejeira,ERICSSON,39.698001,-8.781567,9,8,normalized time-series kmeans
MLR030,B1,Caranguejeira,ERICSSON,39.796316,-8.72929,8,6,normalized time-series kmeans
MLR022,B1,Caranguejeira,ERICSSON,39.740877,-8.717708,7,12,normalized time-series kmeans
MLR028,B1,Caranguejeira,ERICSSON,39.838714,-8.747182,2,10,normalized time-series kmeans
MLR014,B1,Leiria Centro,ERICSSON,39.734471,-8.784964,9,8,normalized time-series kmeans
MLR018,B1,Leiria Centro,ERICSSON,39.741488,-8.804538,11,9,normalized time-series kmeans
MLR020,B1,Leiria Centro,ERICSSON,39.748733,-8.804693,14,0,normalized time-series kmeans
MLR015,B1,Leiria Centro,ERICSSON,39.739588,-8.810262,14,0,normalized time-series kmeans
MLR013,B1,Leiria Centro,ERICSSON,39.748521,-8.791959,9,8,normalized time-series kmeans
MLR012,B1,Leiria Centro,ERICSSON,39.764435,-8.803726,14,0,normalized time-series kmeans
MLR017,B1,Leiria Centro,ERICSSON,39.759588,-8.788073,11,9,normalized time-series kmeans
MLR021,B1,Leiria Centro,ERICSSON,39.736763,-8.772738,1,5,normalized time-series kmeans
MLR019,B1,Leiria Centro,ERICSSON,39.756841,-8.804647,12,13,normalized time-series kmeans
DPT041,B1,Porto Ribeira,ERICSSON,41.140547,-8.613369,12,13,normalized time-series kmeans
MPT329,B1,Porto Ribeira,ERICSSON,41.144761,-8.610139,5,7,normalized time-series kmeans
MPT332,B1,Porto Ribeira,ERICSSON,41.14696,-8.615822,14,0,normalized time-series kmeans
MPT337,B1,Porto Ribeira,ERICSSON,41.147441,-8.619608,13,2,normalized time-series kmeans
MPT328,B1,Porto Ribeira,ERICSSON,41.147526,-8.601935,14,0,normalized time-series kmeans
MPT320,B1,Porto Ribeira,ERICSSON,41.147416,-8.609289,14,0,normalized time-series kmeans
DPT025,B1,Porto Ribeira,ERICSSON,41.148924,-8.610555,12,13,normalized time-series kmeans
MPT326,B1,Porto Ribeira,ERICSSON,41.148251,-8.614039,3,3,normalized time-series kmeans
MPT321,B1,Porto Ribeira,ERICSSON,41.14417,-8.605721,14,0,normalized time-series kmeans
MPT484,B1,Porto Ribeira,ERICSSON,41.146056,-8.594879,5,7,normalized time-series kmeans
MPT327,B1,Porto Ribeira,ERICSSON,41.142598,-8.615085,14,0,normalized time-series kmeans
MCO096,B1,Praia de Mira,ERICSSON,40.433077,-8.72897,9,8,normalized time-series kmeans
MCO104,B1,Praia de Mira,ERICSSON,40.356527,-8.710234,7,12,normalized time-series kmeans
MCO094,B1,Praia de Mira,ERICSSON,40.425891,-8.801474,12,13,normalized time-series kmeans
MCO101,B1,Praia de Mira,ERICSSON,40.397762,-8.706711,2,10,normalized time-series kmeans
MCO098,B1,Praia de Mira,ERICSSON,40.389902,-8.738781,9,8,normalized time-series kmeans
MCO102,B1,Praia de Mira,ERICSSON,40.393396,-8.655722,12,13,normalized time-series kmeans
MCO130,B1,Praia de Mira,ERICSSON,40.437351,-8.788284,12,13,normalized time-series kmeans
MCO106,B1,Praia de Mira,ERICSSON,40.318246,-8.719544,1,5,normalized time-series kmeans
MCO100,B1,Praia de Mira,ERICSSON,40.412576,-8.638028,12,13,normalized time-series kmeans
MCO099,B1,Praia de Mira,ERICSSON,40.453796,-8.778961,2,10,normalized time-series kmeans
MCO124,B1,Praia de Mira,ERICSSON,40.294198,-8.711626,12,13,normalized time-series kmeans
DCO003,B1,Coimbra Centro,ERICSSON,40.205204,-8.426468,6,14,normalized time-series kmeans
MCO048,B1,Coimbra Centro,ERICSSON,40.210637,-8.421028,5,7,normalized time-series kmeans
MCO049,B1,Coimbra Centro,ERICSSON,40.206965,-8.416371,8,6,normalized time-series kmeans
MCO047,B1,Coimbra Centro,ERICSSON,40.213124,-8.432065,14,0,normalized time-series kmeans
MCO045,B1,Coimbra Centro,ERICSSON,40.209446,-8.431673,14,0,normalized time-series kmeans
MCO044,B1,Coimbra Centro,ERICSSON,40.202418,-8.413367,10,1,normalized time-series kmeans
MCO043,B1,Coimbra Centro,ERICSSON,40.1974,-8.411659,8,6,normalized time-series kmeans
MCO131,B1,Coimbra Centro,ERICSSON,40.20022,-8.432056,11,9,normalized time-series kmeans
